source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,359,,,,small_area_45_80,,2026-04-13,אשקלון,מגדל,,,3.0,71.0,,,,דירה בבית קומות,,,15775.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""471"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-13"", ""city"": ""אשקלון"", ""neighborhood"": ""מגדל"", ""rooms"": ""3.0"", ""area_sqm"": ""71.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15775.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1246-6-16:2026-04-13:1120000\"", \""dealDate\"": \""2026-04-13\"", \""dealAmount\"": \""1120000\"", \""pricePerSqm\"": \""15775\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מגדל\"", \""rooms\"": \""3\"", \""floor\"": \""שביעית\"", \""area\"": \""71\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1246\"", \""helka\"": \""6\"", \""tatHelka\"": \""16\"", \""parcelNum\"": \""1246-6-16\"", \""assetId\"": \""11349885060\"", \""scrapedAt\"": \""2026-09-05T16:18:44.171Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,360,,,,small_area_45_80,,2026-04-13,אשקלון,,,,3.0,76.0,,,,,True,,11578.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""472"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-13"", ""city"": ""אשקלון"", ""rooms"": ""3.0"", ""area_sqm"": ""76.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""11578.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-78-16:2026-04-13:879965\"", \""dealDate\"": \""2026-04-13\"", \""dealAmount\"": \""879965\"", \""pricePerSqm\"": \""11578\"", \""cityName\"": \""אשקלון\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""76\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1197\"", \""helka\"": \""78\"", \""tatHelka\"": \""16\"", \""parcelNum\"": \""1197-78-16\"", \""assetId\"": \""11352530120\"", \""scrapedAt\"": \""2026-09-05T16:18:44.171Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,361,,,,small_area_45_80,,2026-04-12,אשקלון,גני ברנע,מונטיפיורי 18,,3.0,59.5,,,4.0,דירה בבית קומות,,,17983.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""474"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""גני ברנע"", ""address"": ""מונטיפיורי 18"", ""rooms"": ""3.0"", ""area_sqm"": ""59.5"", ""total_floors"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""17983.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2878-4-10:2026-04-12:1070000\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""1070000\"", \""pricePerSqm\"": \""17983\"", \""address\"": \""מונטיפיורי 18\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""גני ברנע\"", \""rooms\"": \""3\"", \""floor\"": \""שלישית\"", \""buildingFloors\"": \""4\"", \""area\"": \""59.5\"", \""yearBuilt\"": \""1970\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""2878\"", \""helka\"": \""4\"", \""tatHelka\"": \""10\"", \""parcelNum\"": \""2878-4-...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,362,,,,small_area_45_80,,2026-04-12,אשקלון,נאות אשקלון,נווה שלום 6,,3.0,71.4,,,5.0,דירה בבית קומות,False,,16831.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""475"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""נאות אשקלון"", ""address"": ""נווה שלום 6"", ""rooms"": ""3.0"", ""area_sqm"": ""71.4"", ""total_floors"": ""5.0"", ""property_type"": ""דירה בבית קומות"", ""deal_type"": ""False"", ""price_per_sqm"": ""16831.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1296-13-63:2026-04-12:1195000\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""1195000\"", \""pricePerSqm\"": \""16831\"", \""address\"": \""נווה שלום 6\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נאות אשקלון\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""buildingFloors\"": \""5\"", \""area\"": \""71.4\"", \""yearBuilt\"": \""1992\"", \""propertyType\"": \""דירה בבית קומות\"", \""isFirstHand\"": \""False\"", \""gush\"": \""1296\"", \""helka\"": \""13\"", \""tatHelka\"": ...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,363,,,,small_area_45_80,,2026-04-12,אשקלון,גולדה,שפירא 50,,3.0,61.6,,,4.0,דירה בבית קומות,,,13799.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""479"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""שפירא 50"", ""rooms"": ""3.0"", ""area_sqm"": ""61.6"", ""total_floors"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13799.0"", ""raw_preview"": ""{\""dedupeKey\"": \""3012-42-16:2026-04-12:850000\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""850000\"", \""pricePerSqm\"": \""13799\"", \""address\"": \""שפירא 50\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""גולדה\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""buildingFloors\"": \""4\"", \""area\"": \""61.6\"", \""yearBuilt\"": \""1960\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""42\"", \""tatHelka\"": \""16\"", \""parcelNum\"": \""3012-42-16\"", \""a...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,364,,,,small_area_45_80,,2026-04-12,אשקלון,אזור תעשיה צפוני,,,3.0,77.0,,,,דירה בבית קומות,True,,11686.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""480"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""rooms"": ""3.0"", ""area_sqm"": ""77.0"", ""property_type"": ""דירה בבית קומות"", ""deal_type"": ""True"", ""price_per_sqm"": ""11686.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-82-30:2026-04-12:899794\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""899794\"", \""pricePerSqm\"": \""11686\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""שישית\"", \""area\"": \""77\"", \""propertyType\"": \""דירה בבית קומות\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1197\"", \""helka\"": \""82\"", \""tatHelka\"": \""30\"", \""parcelNum\"": \""1197-82-30\"", \""assetId\"": \""4082125\"", \""scrapedAt\"": \""20...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,365,,,,small_area_45_80,,2026-04-12,אשקלון,אזור תעשיה צפוני,,,3.0,77.0,,,,,True,,11803.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""482"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""rooms"": ""3.0"", ""area_sqm"": ""77.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""11803.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-82-28:2026-04-12:908837\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""908837\"", \""pricePerSqm\"": \""11803\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""שמינית\"", \""area\"": \""77\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1197\"", \""helka\"": \""82\"", \""tatHelka\"": \""28\"", \""parcelNum\"": \""1197-82-28\"", \""assetId\"": \""11352530164\"", \""scrapedAt\"": \""2026-09-05T16:18:44.171Z\""}""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,366,,,,small_area_45_80,,2026-04-12,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,דירה בבית קומות,,,11359.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""488"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-12"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""ניר עוז 14"", ""rooms"": ""3.0"", ""area_sqm"": ""78.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""11359.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1196-79-146:2026-04-12:886000\"", \""dealDate\"": \""2026-04-12\"", \""dealAmount\"": \""886000\"", \""pricePerSqm\"": \""11359\"", \""address\"": \""ניר עוז 14\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""78\"", \""yearBuilt\"": \""2029\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1196\"", \""helka\"": \""79\"", \""tatHelka\"": \""146\"", \""parcelNum\"": \""1196-79-146\"", \""assetId\"": ...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,367,,,,small_area_45_80,,2026-04-11,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,79.0,,,,,True,,11226.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""491"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-11"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""ניר עוז 14"", ""rooms"": ""3.0"", ""area_sqm"": ""79.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""11226.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1196-79-97:2026-04-11:886880\"", \""dealDate\"": \""2026-04-11\"", \""dealAmount\"": \""886880\"", \""pricePerSqm\"": \""11226\"", \""address\"": \""ניר עוז 14\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""area\"": \""79\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1196\"", \""helka\"": \""79\"", \""tatHelka\"": \""97\"", \""parcelNum\"": \""1196-79-97\"", \""assetId\"": \""11352529732\"", \""scrapedAt\"": \""2026-09...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,368,,,,small_area_45_80,,2026-04-09,אשקלון,נווה ים,שפירא 20,,3.0,63.5,,,4.0,דירה בבית קומות,,,15873.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""492"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-09"", ""city"": ""אשקלון"", ""neighborhood"": ""נווה ים"", ""address"": ""שפירא 20"", ""rooms"": ""3.0"", ""area_sqm"": ""63.5"", ""total_floors"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15873.0"", ""raw_preview"": ""{\""dedupeKey\"": \""3015-6-31:2026-04-09:1000000\"", \""dealDate\"": \""2026-04-09\"", \""dealAmount\"": \""1000000\"", \""pricePerSqm\"": \""15873\"", \""address\"": \""שפירא 20\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""נווה ים\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""buildingFloors\"": \""4\"", \""area\"": \""63.5\"", \""yearBuilt\"": \""1970\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""3015\"", \""helka\"": \""6\"", \""tatHelka\"": \""31\"", \""parcelNum\"": \""3015-6-31\"", \""...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,369,,,,small_area_45_80,,2026-04-05,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 7,,3.0,75.0,,,8.0,דירה בבית קומות,,,23987.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""496"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-05"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""הרב יוסף שרביט 7"", ""rooms"": ""3.0"", ""area_sqm"": ""75.0"", ""total_floors"": ""8.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""23987.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-87-77:2026-04-05:1799000\"", \""dealDate\"": \""2026-04-05\"", \""dealAmount\"": \""1799000\"", \""pricePerSqm\"": \""23987\"", \""address\"": \""הרב יוסף שרביט 7\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""buildingFloors\"": \""8\"", \""area\"": \""75\"", \""yearBuilt\"": \""2024\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1197\"", \""helka\"": \""87\"", \""tatHelka\"": \""77\"", \""parcelNum\"": \""1197-87-77\"", \""a...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,370,,,,small_area_45_80,,2026-04-05,אשקלון,גן הורדים,הסוכנות היהודית 8,,3.0,62.6,,,6.0,דירה בבית קומות,,,18233.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""497"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-05"", ""city"": ""אשקלון"", ""neighborhood"": ""גן הורדים"", ""address"": ""הסוכנות היהודית 8"", ""rooms"": ""3.0"", ""area_sqm"": ""62.6"", ""total_floors"": ""6.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""18233.0"", ""raw_preview"": ""{\""dedupeKey\"": \""2391-14-13:2026-04-05:1141400\"", \""dealDate\"": \""2026-04-05\"", \""dealAmount\"": \""1141400\"", \""pricePerSqm\"": \""18233\"", \""address\"": \""הסוכנות היהודית 8\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""גן הורדים\"", \""rooms\"": \""3\"", \""floor\"": \""רביעית\"", \""buildingFloors\"": \""6\"", \""area\"": \""62.6\"", \""yearBuilt\"": \""1995\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""2391\"", \""helka\"": \""14\"", \""tatHelka\"": \""13\"", \""parcelNum\"": \""...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,371,,,,small_area_45_80,,2026-04-04,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 7,,3.0,75.0,,,8.0,,True,,23987.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""498"", ""targets"": ""small_area_45_80"", ""date"": ""2026-04-04"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""הרב יוסף שרביט 7"", ""rooms"": ""3.0"", ""area_sqm"": ""75.0"", ""total_floors"": ""8.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""23987.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-87-15:2026-04-04:1799000\"", \""dealDate\"": \""2026-04-04\"", \""dealAmount\"": \""1799000\"", \""pricePerSqm\"": \""23987\"", \""address\"": \""הרב יוסף שרביט 7\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""buildingFloors\"": \""8\"", \""area\"": \""75\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1197\"", \""helka\"": \""87\"", \""tatHelka\"": \""15\"", \""parcelNum\"": \""1197-87-15\"", \""assetId\"": \""11352530234\"", \""scrapedA...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,372,,,,small_area_45_80,,2026-03-31,אשקלון,מתחם מ-7,שירת היין 3,,3.0,78.0,,,,דירה בבית קומות,,,22436.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""499"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-31"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""שירת היין 3"", ""rooms"": ""3.0"", ""area_sqm"": ""78.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""22436.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1199-67-72:2026-03-31:1750000\"", \""dealDate\"": \""2026-03-31\"", \""dealAmount\"": \""1750000\"", \""pricePerSqm\"": \""22436\"", \""address\"": \""שירת היין 3\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""שניה\"", \""area\"": \""78\"", \""yearBuilt\"": \""2029\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1199\"", \""helka\"": \""67\"", \""tatHelka\"": \""72\"", \""parcelNum\"": \""1199-67-72\"", \""assetId\"": \""113490986...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,373,,,,small_area_45_80,,2026-03-30,אשקלון,שקמים,יוספטל 5,,3.0,49.5,,,4.0,דירה בבית קומות,,,15714.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""502"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-30"", ""city"": ""אשקלון"", ""neighborhood"": ""שקמים"", ""address"": ""יוספטל 5"", ""rooms"": ""3.0"", ""area_sqm"": ""49.5"", ""total_floors"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15714.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1965-21-3:2026-03-30:770000\"", \""dealDate\"": \""2026-03-30\"", \""dealAmount\"": \""770000\"", \""pricePerSqm\"": \""15714\"", \""address\"": \""יוספטל 5\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""שקמים\"", \""rooms\"": \""3\"", \""floor\"": \""ראשונה\"", \""buildingFloors\"": \""4\"", \""area\"": \""49.5\"", \""yearBuilt\"": \""1960\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1965\"", \""helka\"": \""21\"", \""tatHelka\"": \""3\"", \""parcelNum\"": \""1965-21-3\"", \""asse...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,374,,,,small_area_45_80,,2026-03-30,אשקלון,מתחם מ-7,שירת היין 3,,3.0,78.0,,,,,True,,22436.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""507"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-30"", ""city"": ""אשקלון"", ""neighborhood"": ""מתחם מ-7"", ""address"": ""שירת היין 3"", ""rooms"": ""3.0"", ""area_sqm"": ""78.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""22436.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1199-67-70:2026-03-30:1750000\"", \""dealDate\"": \""2026-03-30\"", \""dealAmount\"": \""1750000\"", \""pricePerSqm\"": \""22436\"", \""address\"": \""שירת היין 3\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""מתחם מ-7\"", \""rooms\"": \""3\"", \""floor\"": \""שניה\"", \""area\"": \""78\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1199\"", \""helka\"": \""67\"", \""tatHelka\"": \""70\"", \""parcelNum\"": \""1199-67-70\"", \""assetId\"": \""11352530870\"", \""scrapedAt\"": \""2026-09-05T16:...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,375,,,,small_area_45_80,,2026-03-29,אשקלון,ז'בוטינסקי,ז'בוטינסקי 5,,3.0,50.1,,,4.0,דירה בבית קומות,,,18000.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""508"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-29"", ""city"": ""אשקלון"", ""neighborhood"": ""ז'בוטינסקי"", ""address"": ""ז'בוטינסקי 5"", ""rooms"": ""3.0"", ""area_sqm"": ""50.1"", ""total_floors"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""18000.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1996-39-12:2026-03-29:900000\"", \""dealDate\"": \""2026-03-29\"", \""dealAmount\"": \""900000\"", \""pricePerSqm\"": \""18000\"", \""address\"": \""ז'בוטינסקי 5\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""ז'בוטינסקי\"", \""rooms\"": \""3\"", \""floor\"": \""שניה\"", \""buildingFloors\"": \""4\"", \""area\"": \""50.1\"", \""yearBuilt\"": \""1970\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1996\"", \""helka\"": \""39\"", \""tatHelka\"": \""12\"", \""parcelNum\"": \""1996-39-...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,376,,,,small_area_45_80,,2026-03-28,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,,True,,10707.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""516"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-28"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""ניר עוז 14"", ""rooms"": ""3.0"", ""area_sqm"": ""78.0"", ""deal_type"": ""True"", ""price_per_sqm"": ""10707.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1196-79-95:2026-03-28:835184\"", \""dealDate\"": \""2026-03-28\"", \""dealAmount\"": \""835184\"", \""pricePerSqm\"": \""10707\"", \""address\"": \""ניר עוז 14\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""שלישית\"", \""area\"": \""78\"", \""isFirstHand\"": \""True\"", \""gush\"": \""1196\"", \""helka\"": \""79\"", \""tatHelka\"": \""95\"", \""parcelNum\"": \""1196-79-95\"", \""assetId\"": \""11352529730\"", \""scrapedAt\"": \""2026-09...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,377,,,,small_area_45_80,,2026-03-25,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 7,,3.0,75.0,,,8.0,דירה בבית קומות,,,21467.0,,,,,,,,,,"{""source_class"": ""sold"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\tax_enriched_ashkelon_3room_36m.json"", ""record_index"": ""524"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-25"", ""city"": ""אשקלון"", ""neighborhood"": ""אזור תעשיה צפוני"", ""address"": ""הרב יוסף שרביט 7"", ""rooms"": ""3.0"", ""area_sqm"": ""75.0"", ""total_floors"": ""8.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""21467.0"", ""raw_preview"": ""{\""dedupeKey\"": \""1197-87-79:2026-03-25:1610000\"", \""dealDate\"": \""2026-03-25\"", \""dealAmount\"": \""1610000\"", \""pricePerSqm\"": \""21467\"", \""address\"": \""הרב יוסף שרביט 7\"", \""cityName\"": \""אשקלון\"", \""neighborhoodName\"": \""אזור תעשיה צפוני\"", \""rooms\"": \""3\"", \""floor\"": \""חמישית\"", \""buildingFloors\"": \""8\"", \""area\"": \""75\"", \""yearBuilt\"": \""2024\"", \""propertyType\"": \""דירה בבית קומות\"", \""gush\"": \""1197\"", \""helka\"": \""87\"", \""tatHelka\"": \""79\"", \""parcelNum...""}"
